1040              3087299.62119087  1996508.50137901  7373073.84822306  -5571.9126473429  -2159.87486887256  2798.57433117115
1050              3031471.44105751  1974839.05963572  7400796.73555922  -5593.65858000321  -2173.98867810939  2745.96699378669
1060              2975427.74786893  1953029.22520761  7427992.46935184  -5615.01503044547  -2187.95327056641  2693.14403309798
1070              2919172.4432848   1931080.49432115  7454658.90569722  -5635.98063124889  -2201.76783445369  2640.1079159999 
1080              2862709.44263679  1908994.37132251  7480793.92539176  -5656.55401542639  -2215.4315576103  2586.86111565651
1090              2806042.67492452  1886772.36868154  7506395.43399602  -5676.73381635932  -2228.94362745059  2533.40611178833
1100              2749176.08281223  1864416.00699631  7531461.36190176  -5696.51866773627  -2242.30323091172  2479.74539096236
1110              2692113.62262597  1841926.8149981   7555989.66440186  -5715.90720349655  -2255.50955440317  2425.88144688467
1120              2634859.26435136  1819306.32955693  7579978.32176319  -5734.89805777813  -2268.56178375767  2371.81678069565
1130              2577416.99163186  1796556.0956876   7603425.33930242  -5753.4898648699  -2281.45910418416  2317.553901268  
1140              2519790.80176744  1773677.66655612  7626328.74746489  -5771.68125916878  -2294.20070022224  2263.09532550724
1150              2461984.70571375  1750672.60348661  7648686.60190639  -5789.47087514117  -2306.78575569857  2208.44357865483
1160              2404002.72808156  1727542.4759687   7670496.98357809  -5806.85734728915  -2319.2134536849  2153.60119459392
1170              2345848.90713656  1704288.86166522  7691757.99881449  -5823.83931012142  -2331.4829764578  2098.5707161576 
1180              2287527.29479943  1680913.34642038  7712467.77942445  -5840.41539812882  -2343.59350546053  2043.35469543987
1190              2229041.95664613  1657417.52426828  7732624.4827854   -5856.58424576468  -2355.54422126652  1987.95569410908
1200              2170396.9719083   1633802.99744176  7752226.29194061  -5872.34448743012  -2367.33430354463  1932.37628372373
1210              2111596.4334739   1610071.37638166  7771271.41569975  -5887.69475746398  -2378.96293102658  1876.61904605121
1220              2052644.44788784  1586224.27974631  7789758.08874251  -5902.63369013784  -2390.42928147588  1820.68657338857
1230              1993545.13535264  1562263.33442134  7807684.57172556  -5917.15991965597  -2401.73253165914  1764.58146888607
1240              1934302.6297291   1538190.17552985  7825049.15139271  -5931.27208016026  -2412.871857319   1708.30634687333
1250              1874921.07853686  1514006.44644272  7841850.14068831  -5944.96880574028  -2423.84643314904  1651.86383318747
1260              1815404.6429549   1489713.79878923  7858085.878874    -5958.24873044846  -2434.65543277103  1595.25656550411
1270              1755757.49782173  1465313.89246791  7873754.73164876  -5971.11048832043  -2445.29802871368  1538.48719367071
1280              1695983.83163553  1440808.39565752  7888855.0912723   -5983.5527134007  -2455.7733923941  1481.55838004212
1290              1636087.84655384  1416198.9848283   7903385.37669183  -5995.57403977349  -2466.0806941006  1424.47279981878
1300              1576073.758393    1391487.34475331  7917344.0336722   -6007.17310159914  -2476.21910297823  1367.23314138714
1310              1515945.79662722  1366675.16851992  7930729.53492949  -6018.34853315577  -2486.18778701612  1309.84210666222
1320              1455708.20438713  1341764.15754143  7943540.38026799  -6029.09896888661  -2495.9859130372  1252.30241143309
1330              1395365.23845789  1316756.0215688   7955775.09672074  -6039.42304345272  -2505.6126466899  1194.61678570998
1340              1334921.16927671  1291652.47870238  7967432.23869339  -6049.31939179157  -2515.06715244225  1136.78797407397
1350              1274380.28092978  1266455.25540377  7978510.38811176  -6058.78664918107  -2524.3485935782  1078.81873602902
1360              1213746.87114854  1241166.08650765  7989008.15457279  -6067.82345130966  -2533.45613219626  1020.71184635593
1370              1153025.25130515  1215786.71523364  7998924.17549909  -6076.42843435203  -2542.38892921046  962.470095468803
1380              1092219.74640728  1190318.89319813  8008257.11629707  -6084.60023505093  -2551.14614435366  904.096289773353
1390              1031334.69509195  1164764.38042608  8017005.67051866  -6092.33749080483  -2559.72693618338  845.593252027703
1400              970374.449618529  1139124.94536269  8025168.56002664  -6099.63883976183  -2568.13046208983  786.963821704908
1410              909343.375860757  1113402.36488507  8032744.53516362  -6106.50292091963  -2576.35587830671  728.210855357753
1420              848245.853297699  1087598.42431373  8039732.37492466  -6112.92837423179  -2584.4023399245  669.337226985558
1430              787086.275003639  1061714.91742389  8046130.88713358  -6118.9138407203  -2592.2690009059  610.345828402988
1440              725869.047636808  1035753.64645675  8051938.90862298  -6124.45796259459  -2599.95501410451  551.239569610662
1450              664598.591426884  1009716.4221304   8057155.30541792  -6129.55938337701  -2607.45953128565  492.021379167859
1460              603279.34016121   983605.063650651  8061778.97292344  -6134.21674803492  -2614.78170315013  432.694204567027
1470              541915.741169654  957421.398721488  8065808.83611572  -6138.4287031195  -2621.92067936055  373.261012609904
1480              480512.255308052  931167.26355536   8069243.84973707  -6142.19389691122  -2628.87560857063  313.724789785851
1490              419073.356940154  904844.502883088  8072082.99849472  -6145.51097957229  -2635.6456384571  254.088542651527
1500              357603.533918018  878454.969963464  8074325.29726341  -6148.37860330602  -2642.2299157546  194.355298212368
1510              296107.287560776  852000.526592489  8075969.79129175  -6150.79542252319  -2648.62758629341  134.528104305641
1520              234589.132631692  825483.043112215  8077015.55641248  -6152.7600940157  -2654.83779504014  74.6100299852399
1530              173053.597313455  798904.398419164  8077461.6992566   -6154.27127713732  -2660.85968614162  14.6041659076733
1540              111505.223181627  772266.479972298  8077307.35747129  -6155.32763399187  -2666.69240297145  -45.4863752802065
1550              49948.5651761708  745571.1838005    8076551.69994174  -6155.92782962887  -2672.33508817997  -105.658458552238
1560              -11611.8084290209  718820.414509546  8075193.92701698  -6156.07053224669  -2677.78688374731  -165.908926112766
1570              -73171.3160586566  692016.085288531  8073233.27073942  -6155.75441340341  -2683.04693103955  -226.23459700502
1580              -134725.362870732  665160.117915711  8070668.99507852  -6154.97814823543  -2688.11437086828  -286.632266718379
1590              -196269.34079344  638254.442763739  8067500.39616823  -6153.74041568399  -2692.9883435534  -347.098706794608
1600              -257798.628564382  611300.998804254  8063726.80254848  -6152.03989872956  -2697.66798898918  -407.630664433136
1610              -319308.591772168  584301.733611791  8059347.57541056  -6149.87528463452  -2702.15244671384  -468.224862095171
1620              -380794.582900485  557258.60336698   8054362.10884649  -6147.24526519384  -2706.44085598271  -528.877997107051
1630              -442251.941374704  530173.572858995  8048769.83010235  -6144.14853699428  -2710.53235584484  -589.586741263116
1640              -503675.993611139  503048.615487218  8042570.19983562  -6140.58380168185  -2714.426085223   -650.34774042751
1650              -565062.053069005  475885.713262088  8035762.71237643  -6136.54976623798  -2718.12118299762  -711.157614135506
1660              -626405.420305189  448686.856805087  8028346.89599285  -6132.04514326421  -2721.61678809427  -772.012955194633
1670              -687701.383031918  421454.045347837  8020322.31316021  -6127.06865127584  -2724.91203957509  -832.910329285078
1680              -748945.216177394  394189.286730262  8011688.56083433  -6121.61901500431  -2728.0060767338  -893.846274559988
1690              -810132.181949508  366894.597397779  8002445.27072879  -6115.69496570877  -2730.89803919468  -954.817301245595
1700              -871257.529902716  339572.002397481  7992592.1095962   -6109.29524149666  -2733.58706701579  -1015.81989124141
1710              -932316.497008159  312223.535373269  7982128.77951351  -6102.41858765369  -2736.0723007957  -1076.85049772022
1720              -993304.307727135  284851.238559894  7971055.01817121  -6095.06375698314  -2738.35288178477  -1137.90554472865
1730              -1054216.17408801  257457.162775867  7959370.59916662  -6087.2295101547  -2740.42795200026  -1198.98142678776
1740              -1115047.29576669  230043.367415193  7947075.33230116  -6078.91461606292  -2742.29665434582  -1260.0745084943
1750              -1175792.86017064  202611.920437899  7934169.06388154  -6070.11785219556  -2743.95813273532  -1321.18112412248
1760              -1236448.04252677  175164.898359286  7920651.67702501  -6060.83800501171  -2745.41153222087  -1382.29757722636
1770              -1297008.00597305  147704.386237897  7906523.09196854  -6051.07387032995  -2746.6559991252  -1443.4201402436
1780              -1357467.90165408  120232.477662121  7891783.26638193  -6040.82425372673  -2747.69068117892  -1504.5450540997
1790              -1417822.86882072  92751.2747354171  7876432.19568495  -6030.08797094503  -2748.51472766176  -1565.66852781371
1800              -1478068.03493382  65262.8880600929  7860469.91336834  -6018.86384831328  -2749.12728954903  -1626.78673810548
1810              -1538198.51577224  37769.4367195987  7843896.49131878  -6007.15072317511  -2749.52751966233  -1687.89582900397
1820              -1598209.41554518  10273.0482592909  7826712.04014773  -5994.94744432948  -2749.71457282516  -1748.99191145784
1830              -1658095.82700898  -17224.1413343856  7808916.70952417  -5982.25287248173  -2749.68760602357  -1810.0710629476
1840              -1717852.83158848  -44719.9876563463  7790510.68851125  -5969.06588070563  -2749.44577857148  -1871.12932709983
1850              -1777475.49950308  -72212.3379069923  7771494.2059067   -5955.38535491631  -2748.98825228096  -1932.16271330385
1860              -1836958.88989753  -99699.0309180661  7751867.53058715  -5941.21019435456  -2748.31419163786  -1993.16719633074
1870              -1896298.0509777  -127177.897180287  7731630.97185617  -5926.53931208226  -2747.42276398233  -2054.13871595518
1880              -1955488.02015128  -154646.75887282  7710784.87979615  -5911.37163548946  -2746.31313969447  -2115.07317657984
1890              -2014523.82417365  -182103.429894624  7689329.64562384  -5895.70610681282  -2744.98449238561  -2175.96644686332
1900              -2073400.479299   -209545.715897744  7667265.70204968  -5879.54168366581  -2743.43599909454  -2236.81435935129
1910              -2132112.9914368  -236971.414322589  7644593.52364074  -5862.8773395808  -2741.66684048959  -2297.61271011095
1920              -2190656.35631373  -264378.314435261  7621313.62718732  -5845.71206456302  -2739.67620107581  -2358.35725836958
1930              -2249025.55964126  -291764.19736698  7597426.57207314  -5828.04486565658  -2737.463269408   -2419.04372615703
1940              -2307215.57728886  -319126.836155672  7572932.96064906  -5809.87476752269  -2735.02723830924  -2479.66779795257
1950              -2365221.37546319  -346463.995789767  7547833.4386104   -5791.2008130302  -2732.3673050954  -2540.22512033618
1960              -2423037.91089313  -373773.433254275  7522128.69537756  -5772.02206385849  -2729.4826718051  -2600.71130164485
1970              -2480660.13102097  -401052.897579187  7495819.46448023  -5752.33760111302  -2726.37254543573  -2661.12191163385
1980              -2538082.97419979  -428300.129890266  7468906.52394485  -5732.14652595335  -2723.03613818566  -2721.4524811436
1990              -2595301.36989721  -455512.863462296  7441390.69668536  -5711.44796023419  -2719.47266770195  -2781.69850177174
2000              -2652310.23890558  -482688.823774831  7413272.85089734  -5690.24104715899  -2715.68135733462  -2841.85542555185
2010              -2709104.4935588  -509825.72857052  7384553.90045511  -5668.52495194674  -2711.66143639698  -2901.91866463802
2020              -2765679.03795589  -536921.287916073  7355234.80531217  -5646.29886251179  -2707.41214043202  -2961.88359099612
2030              -2822028.76819135  -563973.204265909  7325316.57190457  -5623.56199015683  -2702.93271148543  -3021.74553610198
2040              -2878148.57259258  -590979.172528581  7294800.25355725  -5600.31357027915  -2698.22239838477  -3081.49979064704
2050              -2934033.33196443  -617936.880136014  7263686.95089339  -5576.55286309018  -2693.28045702517  -3141.14160425134
2060              -2989677.91984099  -644844.007115636  7231977.81224646  -5552.2791543488  -2688.10615066158  -3200.66618518452
2070              -3045077.20274477  -671698.226165467  7199674.03407515  -5527.49175610769  -2682.69875020776  -3260.06870009535
2080              -3100226.04045344  -698497.20273223  7166776.86138083  -5502.19000747374  -2677.05753454166  -3319.34427374972
2090              -3155119.28627423  -725238.595092544  7133287.58812771  -5476.37327538194  -2671.18179081763  -3378.48798877772
2100              -3209751.78732614  -751920.054437281  7099207.55766538  -5450.04095538306  -2665.07081478565  -3437.4948854303
2110              -3264118.38483009  -778539.224959148  7064538.1631538   -5423.19247244518  -2658.7239111171  -3496.35996134569
2120              -3318213.91440715  -805093.743943555  7029280.84799055  -5395.8272817692  -2652.14039373779  -3555.07817132599
2130              -3372033.20638503  -831581.241862856  6993437.10624024  -5367.94486961802  -2645.31958616765  -3613.64442712462
2140              -3425571.08611286  -857999.342474016  6957008.48306605  -5339.54475416001  -2638.26082186753  -3672.05359724467
2150              -3478822.37428458  -884345.662919787  6919996.57516319  -5310.62648632639  -2630.96344459345  -3730.30050674885
2160              -3531781.88727087  -910617.813833456  6882403.03119417  -5281.18965068261  -2623.42680875739  -3788.37993708142
2170              -3584444.43745989  -936813.399447246  6844229.55222585  -5251.23386631385  -2615.65027979598  -3846.28662590262
2180              -3636804.83360705  -962930.017704426  6805477.89216806  -5220.7587877247  -2607.6332345458  -3904.01526693578
2190              -3688857.88119365  -988965.260375226  6766149.85821366  -5189.76410575291  -2599.37506162643  -3961.56050982786
2200              -3740598.38279493  -1014916.71317661  6726247.31127995  -5158.2495484972  -2590.87516183064  -4018.91696002388
2210              -3792021.13845732  -1040781.95589599  6685772.16645126  -5126.21488225923  -2582.13294852195  -4076.07917865572
2220              -3843120.94608526  -1066558.56251894  6644726.39342258  -5093.65991249971  -2573.14784803985  -4133.0416824456
2230              -3893892.60183765  -1092244.10136105  6603112.01694407  -5060.58448480846  -2563.91930011211  -4189.79894362499
2240              -3944330.90053401  -1117836.13520385  6560931.11726629  -5026.98848588861  -2554.44675827479  -4246.34538986933
2250              -3994430.63607061  -1143332.22143507  6518185.83058607  -4992.87184455476  -2544.72969029993  -4302.67540424923
2260              -4044186.60184664  -1168729.91219312  6474878.34949267  -4958.23453274499  -2534.76757863035  -4358.78332519846
2270              -4093593.59120055  -1194026.75451607  6431010.92341428  -4923.07656654687  -2524.5599208223  -4414.66344649951
2280              -4142646.39785676  -1219220.29049498  6386585.85906451  -4887.398007237   -2514.10622999582  -4470.31001728725
2290              -4191339.81638276  -1244308.05743182  6341605.52088876  -4851.19896233467  -2503.40603529225  -4525.71724207095
2300              -4239668.64265691  -1269287.58800202  6296072.33151032  -4814.47958666856  -2492.45888233974  -4580.87928077581
2310              -4287627.67434687  -1294156.41042171  6249988.7721759   -4777.24008345736  -2481.26433372602  -4635.79024880397
2320              -4335211.71139901  -1318912.04861967  6203357.38320047  -4739.48070540339  -2469.82196947903  -4690.44421711605
2330              -4382415.55653875  -1343552.02241421  6156180.76441117  -4701.20175579961  -2458.13138755502  -4744.83521233362
2340              -4429234.01578204  -1368073.8476949  6108461.57559014  -4662.40358964954  -2446.19220433405  -4798.95721686319
2350              -4475661.89895815  -1392475.03660931  6060202.53691591  -4623.08661480008  -2434.00405512337  -4852.80416904253
2360              -4521694.02024378  -1416753.09775487  6011406.42940329  -4583.2512930869  -2421.56659466799  -4906.36996330969
2370              -4567325.19870878  -1440905.53637579  5962076.0953414   -4542.89814149243  -2408.87949766886  -4959.64845039547
2380              -4612550.2588734  -1464929.85456525  5912214.43872971  -4502.02773331576  -2395.94245930839  -5012.63343754024
2390              -4657364.03127741  -1488823.55147288  5861824.42571175  -4460.64069935491  -2382.75519578369  -5065.31868873517
2400              -4701761.35306099  -1512584.12351762  5810909.08500627  -4418.73772910045  -2369.3174448467  -5117.69792498923
2410              -4745737.06855774  -1536209.06460596  5759471.50833564  -4376.31957194084  -2355.62896635177  -5169.76482462196
2420              -4789286.02989968  -1559695.86635577  5707514.85085114  -4333.38703837862  -2341.68954281055  -5221.51302358325
2430              -4832403.09763455  -1583042.01832566  5655042.331555    -4289.94100125759  -2327.49897995397  -5272.93611580049
2440              -4875083.14135535  -1606245.00825    5602057.23371871  -4245.98239700058  -2313.05710730095  -5324.02765355364
2450              -4917321.04034245  -1629302.3222797  5548562.90529753  -4201.51222685696  -2298.36377873459  -5374.7811478795
2460              -4959111.68421803  -1652211.44522875  5494562.75934079  -4156.53155816028  -2283.41887308491  -5425.19006900514
2470              -5000449.97361335  -1674969.86082661  5440060.27439766  -4111.04152559501  -2268.22229471809  -5475.24784681165
2480              -5041330.82084854  -1697575.05197658  5385058.99491818  -4065.04333247222  -2252.77397413279  -5524.94787132892
2490              -5081749.15062535  -1720024.50102011  5329562.53164919  -4018.53825201379  -2237.07386856264  -5574.2834932617
2500              -5121699.90073266  -1742315.69000719  5273574.56202478  -3971.5276286447  -2221.12196258514  -5623.24802454829
2510              -5161178.02276506  -1764446.10097289  5217098.83055103  -3924.01287929253  -2204.91826873672  -5671.83473895205
2520              -5200178.48285432  -1786413.21622    5160139.14918468  -3875.99549469416  -2188.46282813402  -5720.0368726868
2530              -5238696.26241415  -1808214.51860798  5102699.39770534  -3827.47704070895  -2171.75571110067  -5767.8476250764
2540              -5276726.35889793  -1829847.49184823  5044783.52408096  -3778.45915963762  -2154.79701780005  -5815.26015924968
2550              -5314263.78656976  -1851309.6208056  4986395.54482614  -3728.94357154651  -2137.58687887332  -5862.26760287113
2560              -5351303.57728879  -1872598.39180644  4927539.54535298  -3678.93207559644  -2120.12545608292  -5908.86304890817
2570              -5387840.7813068  -1893711.29295304  4868219.68031405  -3628.42655137567  -2102.41294296082  -5955.03955643562
2580              -5423870.46807913  -1914645.81444455  4808440.17393715  -3577.42896023607  -2084.44956546186  -6000.79015147805
2590              -5459387.72708907  -1935399.44890455  4748205.3203514   -3525.94134663203  -2066.23558262169  -6046.10782789096
2600              -5494387.66868552  -1955969.69171512  4687519.48390444  -3473.9658394611  -2047.77128721866  -6090.98554828105
2610              -5528865.4249342  -1976354.04135761  4626387.09947007  -3421.50465340603  -2029.05700644019  -6135.41624496665
2620              -5562816.15048214  -1996549.99976009  4564812.67274619  -3368.56009027688  -2010.09310255275  -6179.3928209788
